OrderID,OrderDate,ShipDate,ShipMode,AddressID
CA-2017-163510,2017-12-25,12/28/2017,Second Class,176
CA-2017-163531,2017-06-26,6/30/2017,Standard Class,024
CA-2017-163566,2017-08-03,8/6/2017,First Class,324
CA-2017-163629,2017-11-17,11/21/2017,Standard Class,507
CA-2017-163671,2017-12-24,12/30/2017,Standard Class,430
CA-2017-163692,2017-09-07,9/9/2017,First Class,052
CA-2017-163818,2017-10-04,10/8/2017,Standard Class,235
CA-2017-163860,2017-12-28,1/1/2018,Standard Class,121
CA-2017-163874,2017-11-10,11/12/2017,Second Class,060
CA-2017-163902,2017-03-02,3/8/2017,Standard Class,063
CA-2017-163979,2017-12-28,1/2/2018,Second Class,095
CA-2017-164000,2017-12-18,12/22/2017,Standard Class,064
CA-2017-164028,2017-11-24,11/30/2017,Standard Class,035
CA-2017-164042,2017-05-23,5/27/2017,Standard Class,015
CA-2017-164049,2017-11-02,11/6/2017,Standard Class,060
CA-2017-164098,2017-01-26,1/27/2017,First Class,033
CA-2017-164112,2017-06-30,7/4/2017,Standard Class,185
CA-2017-164168,2017-11-12,11/18/2017,Standard Class,177
CA-2017-164329,2017-01-30,1/30/2017,Same Day,010
CA-2017-164364,2017-11-12,11/16/2017,Standard Class,061
CA-2017-164378,2017-07-15,7/18/2017,Second Class,024
CA-2017-164707,2017-02-18,2/21/2017,Second Class,063
CA-2017-164756,2017-09-18,9/22/2017,Standard Class,113
CA-2017-164819,2017-10-15,10/19/2017,Second Class,070
CA-2017-164826,2017-12-28,1/4/2018,Standard Class,024
CA-2017-164917,2017-12-02,12/7/2017,Standard Class,124
CA-2017-164959,2017-07-11,7/15/2017,Standard Class,026
CA-2017-165008,2017-09-15,9/17/2017,Second Class,364
CA-2017-165029,2017-11-26,11/30/2017,Standard Class,149
CA-2017-165099,2017-12-11,12/13/2017,First Class,584
CA-2017-165155,2017-09-21,9/23/2017,First Class,063
CA-2017-165204,2017-11-13,11/16/2017,Second Class,032
CA-2017-165323,2017-06-17,6/21/2017,Standard Class,024
CA-2017-165386,2017-08-03,8/4/2017,First Class,037
CA-2017-165491,2017-03-20,3/24/2017,Standard Class,061
CA-2017-165603,2017-10-17,10/19/2017,Second Class,123
CA-2017-165687,2017-11-17,11/23/2017,Standard Class,271
CA-2017-165715,2017-12-02,12/8/2017,Standard Class,308
CA-2017-165757,2017-06-22,6/28/2017,Standard Class,012
CA-2017-165841,2017-12-21,12/28/2017,Standard Class,336
CA-2017-165904,2017-04-07,4/11/2017,Standard Class,134
CA-2017-166093,2017-08-17,8/24/2017,Standard Class,091
CA-2017-166128,2017-04-11,4/18/2017,Standard Class,055
CA-2017-166142,2017-07-15,7/19/2017,Standard Class,050
CA-2017-166184,2017-03-24,3/27/2017,First Class,046
CA-2017-166198,2017-04-21,4/24/2017,First Class,006
CA-2017-166296,2017-03-13,3/19/2017,Standard Class,361
CA-2017-166317,2017-09-22,9/26/2017,Standard Class,202
CA-2017-166415,2017-02-19,2/23/2017,Standard Class,006
CA-2017-166436,2017-11-24,11/28/2017,Standard Class,046
CA-2017-166499,2017-03-19,3/20/2017,First Class,101
CA-2017-166576,2017-05-16,5/18/2017,First Class,076
CA-2017-166695,2017-05-20,5/24/2017,Standard Class,469
CA-2017-166709,2017-11-17,11/22/2017,Standard Class,286
CA-2017-166835,2017-11-12,11/14/2017,Second Class,208
CA-2017-166849,2017-04-20,4/26/2017,Standard Class,027
CA-2017-166856,2017-09-18,9/22/2017,Standard Class,536
CA-2017-166898,2017-09-11,9/13/2017,Second Class,201
CA-2017-166919,2017-11-23,11/27/2017,Standard Class,078
CA-2017-166926,2017-12-01,12/8/2017,Standard Class,060
CA-2017-166933,2017-04-24,4/28/2017,Standard Class,538
CA-2017-167003,2017-05-23,5/29/2017,Standard Class,002
CA-2017-167017,2017-11-23,11/25/2017,First Class,528
CA-2017-167080,2017-06-10,6/14/2017,Standard Class,165
CA-2017-167094,2017-10-21,10/22/2017,First Class,331
CA-2017-167101,2017-03-24,3/28/2017,Second Class,030
CA-2017-167150,2017-12-10,12/17/2017,Standard Class,089
CA-2017-167227,2017-11-02,11/5/2017,First Class,359
CA-2017-167381,2017-09-22,9/24/2017,Second Class,243
CA-2017-167395,2017-12-02,12/4/2017,First Class,112
CA-2017-167542,2017-08-13,8/20/2017,Standard Class,075
CA-2017-167549,2017-07-25,7/27/2017,First Class,163
CA-2017-167626,2017-09-03,9/7/2017,Standard Class,037
CA-2017-167640,2017-03-06,3/10/2017,Standard Class,010
CA-2017-167661,2017-10-05,10/10/2017,Standard Class,095
CA-2017-167668,2017-05-06,5/8/2017,First Class,046
CA-2017-167703,2017-02-03,2/8/2017,Standard Class,094
CA-2017-167752,2017-01-15,1/18/2017,First Class,064
CA-2017-167871,2017-11-18,11/23/2017,Standard Class,241
CA-2017-167899,2017-05-21,5/26/2017,Standard Class,136
CA-2017-167913,2017-07-30,8/3/2017,Second Class,169
CA-2017-167941,2017-11-06,11/9/2017,Second Class,307
CA-2017-167976,2017-11-11,11/14/2017,Second Class,619
CA-2017-168102,2017-04-24,4/30/2017,Standard Class,134
CA-2017-168109,2017-07-03,7/3/2017,Same Day,060
CA-2017-168123,2017-03-05,3/5/2017,Same Day,039
CA-2017-168172,2017-08-06,8/10/2017,Standard Class,165
CA-2017-168179,2017-11-02,11/7/2017,Standard Class,364
CA-2017-168193,2017-03-06,3/11/2017,Second Class,165
CA-2017-168228,2017-04-27,4/29/2017,First Class,063
CA-2017-168389,2017-12-11,12/17/2017,Standard Class,134
CA-2017-168396,2017-08-03,8/8/2017,Second Class,035
CA-2017-168403,2017-09-09,9/15/2017,Standard Class,041
CA-2017-168641,2017-11-24,12/1/2017,Standard Class,046
CA-2017-168655,2017-10-12,10/18/2017,Standard Class,384
CA-2017-168739,2017-05-29,6/5/2017,Standard Class,015
CA-2017-168837,2017-10-14,10/17/2017,First Class,233
CA-2017-168858,2017-11-19,11/23/2017,Standard Class,165
CA-2017-168900,2017-05-04,5/9/2017,Standard Class,158
CA-2017-168942,2017-08-01,8/5/2017,Second Class,010
CA-2017-169005,2017-11-02,11/6/2017,Standard Class,029
CA-2017-169012,2017-07-10,7/14/2017,Standard Class,113
CA-2017-169054,2017-04-22,4/26/2017,Standard Class,012
CA-2017-169124,2017-07-03,7/10/2017,Standard Class,485
CA-2017-169264,2017-08-14,8/16/2017,Second Class,010
CA-2017-169285,2017-03-21,3/25/2017,Standard Class,378
CA-2017-169327,2017-09-02,9/4/2017,Second Class,142
CA-2017-169362,2017-10-12,10/15/2017,First Class,163
CA-2017-169404,2017-04-09,4/14/2017,Standard Class,357
CA-2017-169411,2017-12-24,12/29/2017,Standard Class,145
CA-2017-169439,2017-09-09,9/13/2017,Standard Class,178
CA-2017-169474,2017-02-04,2/9/2017,Standard Class,145
CA-2017-169607,2017-10-12,10/15/2017,First Class,024
CA-2017-169691,2017-06-15,6/18/2017,First Class,433
CA-2017-169810,2017-07-25,7/31/2017,Standard Class,376
CA-2017-169817,2017-09-21,9/25/2017,Standard Class,106
CA-2017-169859,2017-12-14,12/18/2017,Standard Class,143
CA-2017-169894,2017-11-24,11/29/2017,Second Class,155
CA-2017-169901,2017-06-15,6/19/2017,Standard Class,035
CA-2017-169929,2017-09-25,9/28/2017,First Class,525
CA-2017-169978,2017-12-24,12/28/2017,Standard Class,188
CA-2017-169999,2017-06-19,6/26/2017,Standard Class,046
US-2014-100279,2014-03-10,3/14/2014,Standard Class,248
US-2014-100853,2014-09-14,9/19/2014,Standard Class,037
US-2014-102071,2014-05-09,5/15/2014,Standard Class,095
US-2014-102631,2014-12-13,12/17/2014,Standard Class,037
US-2014-102715,2014-04-11,4/13/2014,Second Class,124
US-2014-103338,2014-03-11,3/15/2014,Standard Class,053
US-2014-103905,2014-07-14,7/20/2014,Standard Class,174
US-2014-104759,2014-03-31,4/4/2014,Standard Class,027
US-2014-105137,2014-10-10,10/10/2014,Same Day,048
US-2014-105151,2014-03-30,3/31/2014,First Class,030
US-2014-105767,2014-05-23,5/27/2014,Standard Class,064
US-2014-106299,2014-08-02,8/8/2014,Standard Class,335
US-2014-106334,2014-12-27,1/2/2015,Standard Class,035
US-2014-106992,2014-09-19,9/21/2014,Second Class,067
US-2014-107405,2014-03-21,3/25/2014,Standard Class,197
US-2014-107699,2014-05-19,5/23/2014,Standard Class,375
US-2014-107993,2014-11-25,11/30/2014,Standard Class,331
US-2014-109036,2014-12-20,12/25/2014,Standard Class,006
US-2014-109162,2014-06-08,6/12/2014,Standard Class,049
US-2014-109456,2014-10-16,10/17/2014,Same Day,095
US-2014-110674,2014-02-12,2/18/2014,Standard Class,138
US-2014-111171,2014-12-26,12/31/2014,Standard Class,027
US-2014-111353,2014-11-29,12/6/2014,Standard Class,030
US-2014-112200,2014-11-22,11/28/2014,Standard Class,432
US-2014-112564,2014-04-23,4/24/2014,First Class,064
US-2014-112795,2014-08-23,8/28/2014,Second Class,438
US-2014-112872,2014-12-06,12/11/2014,Second Class,331
US-2014-112914,2014-09-25,9/30/2014,Standard Class,017
US-2014-112949,2014-06-20,6/27/2014,Standard Class,497
US-2014-112991,2014-12-10,12/14/2014,Standard Class,555
US-2014-113124,2014-03-30,4/5/2014,Standard Class,422
US-2014-114188,2014-05-20,5/22/2014,Second Class,356
US-2014-114377,2014-11-05,11/5/2014,Same Day,498
US-2014-115189,2014-12-30,1/3/2015,Second Class,106
US-2014-115196,2014-09-09,9/13/2014,Standard Class,255
US-2014-115413,2014-08-26,9/1/2014,Standard Class,286
US-2014-115987,2014-09-08,9/13/2014,Second Class,179
US-2014-117058,2014-05-27,5/30/2014,First Class,156
US-2014-117135,2014-06-21,6/23/2014,Second Class,181
US-2014-117163,2014-01-27,2/2/2014,Standard Class,089
US-2014-117170,2014-09-17,9/24/2014,Standard Class,315
US-2014-117380,2014-03-28,4/3/2014,Standard Class,158
US-2014-117744,2014-12-02,12/6/2014,Standard Class,414
US-2014-117968,2014-08-05,8/7/2014,Second Class,317
US-2014-118486,2014-04-06,4/8/2014,First Class,106
US-2014-118997,2014-04-08,4/12/2014,Standard Class,034
US-2014-119081,2014-09-12,9/19/2014,Standard Class,311
US-2014-119137,2014-07-23,7/27/2014,Standard Class,116
US-2014-120175,2014-11-28,12/3/2014,Standard Class,239
US-2014-120236,2014-09-03,9/4/2014,First Class,015
US-2014-120313,2014-10-31,11/2/2014,Second Class,095
US-2014-120740,2014-04-15,4/15/2014,Same Day,014
US-2014-121566,2014-06-30,7/6/2014,Standard Class,165
US-2014-121734,2014-04-11,4/16/2014,Standard Class,501
US-2014-122021,2014-10-15,10/17/2014,First Class,272
US-2014-122959,2014-12-12,12/12/2014,Same Day,066
US-2014-123183,2014-11-19,11/25/2014,Standard Class,050
US-2014-123519,2014-12-14,12/21/2014,Standard Class,369
US-2014-124625,2014-11-03,11/7/2014,Standard Class,199
US-2014-125521,2014-03-14,3/19/2014,Standard Class,338
US-2014-126340,2014-11-08,11/14/2014,Standard Class,549
US-2014-126571,2014-10-11,10/15/2014,Standard Class,075
US-2014-127635,2014-09-14,9/18/2014,Second Class,414
US-2014-127978,2014-03-03,3/8/2014,Standard Class,048
US-2014-128685,2014-04-04,4/5/2014,First Class,142
US-2014-129609,2014-03-22,3/22/2014,Same Day,490
US-2014-130358,2014-06-23,6/26/2014,First Class,005
US-2014-130379,2014-05-25,5/29/2014,Standard Class,037
US-2014-131275,2014-03-18,3/24/2014,Standard Class,590
US-2014-131870,2014-09-09,9/11/2014,First Class,404
US-2014-131982,2014-03-07,3/11/2014,Second Class,120
US-2014-132745,2014-10-01,10/5/2014,Standard Class,245
US-2014-133130,2014-09-27,10/1/2014,Standard Class,089
US-2014-133949,2014-12-31,12/31/2014,Same Day,245
US-2014-134054,2014-10-10,10/10/2014,Same Day,384
US-2014-134187,2014-11-04,11/11/2014,Standard Class,107
US-2014-134614,2014-09-20,9/25/2014,Standard Class,051
US-2014-134712,2014-11-29,12/4/2014,Standard Class,302
US-2014-134733,2014-09-23,9/28/2014,Standard Class,089
US-2014-134971,2014-06-07,6/10/2014,Second Class,121
US-2014-135881,2014-05-23,5/27/2014,Standard Class,046
US-2014-135972,2014-09-21,9/23/2014,Second Class,120
US-2014-137155,2014-11-01,11/5/2014,Standard Class,256
US-2014-137680,2014-02-24,3/2/2014,Standard Class,326
US-2014-137869,2014-03-28,4/2/2014,Standard Class,194
US-2014-138247,2014-12-24,12/29/2014,Standard Class,063
US-2014-138758,2014-07-07,7/11/2014,Standard Class,075
US-2014-138828,2014-09-02,9/3/2014,First Class,030
US-2014-138835,2014-09-10,9/14/2014,Standard Class,221
US-2014-139500,2014-11-16,11/20/2014,Standard Class,068
US-2014-139640,2014-11-07,11/11/2014,Second Class,041
US-2014-140116,2014-03-10,3/17/2014,Standard Class,077
US-2014-140452,2014-12-06,12/10/2014,Standard Class,027
US-2014-140914,2014-11-11,11/15/2014,Standard Class,156
US-2014-141215,2014-06-15,6/21/2014,Standard Class,066
US-2014-141257,2014-06-08,6/14/2014,Standard Class,061
US-2014-143231,2014-12-31,1/3/2015,First Class,118
US-2014-143287,2014-11-11,11/17/2014,Standard Class,132
US-2014-143581,2014-08-19,8/23/2014,Standard Class,113
US-2014-143707,2014-03-01,3/5/2014,Standard Class,046
US-2014-143721,2014-11-23,11/26/2014,Second Class,015
US-2014-144078,2014-11-25,11/29/2014,Standard Class,026
US-2014-146353,2014-10-14,10/16/2014,Second Class,209
US-2014-147606,2014-11-26,12/1/2014,Second Class,033
US-2014-147627,2014-01-20,1/26/2014,Standard Class,238
US-2014-147648,2014-11-26,12/1/2014,Standard Class,010
US-2014-147704,2014-11-16,11/21/2014,Standard Class,464
US-2014-147774,2014-01-20,1/26/2014,Standard Class,298
US-2014-148194,2014-05-04,5/7/2014,First Class,060
US-2014-148838,2014-03-17,3/21/2014,Standard Class,024
US-2014-149034,2014-11-19,11/21/2014,First Class,075
US-2014-150119,2014-04-23,4/27/2014,Standard Class,048
US-2014-150126,2014-07-27,8/2/2014,Standard Class,046
US-2014-150434,2014-07-19,7/24/2014,Standard Class,320
US-2014-150532,2014-07-14,7/21/2014,Standard Class,052
US-2014-150574,2014-12-19,12/25/2014,Standard Class,134
US-2014-150924,2014-09-12,9/16/2014,Second Class,033
US-2014-151015,2014-10-14,10/20/2014,Standard Class,156
US-2014-151925,2014-09-26,10/1/2014,Second Class,014
US-2014-152030,2014-12-26,12/28/2014,Second Class,017
US-2014-152723,2014-09-26,9/26/2014,Same Day,352
US-2014-154655,2014-10-12,10/17/2014,Standard Class,037
US-2014-154879,2014-05-06,5/11/2014,Standard Class,026
US-2014-155502,2014-01-26,1/31/2014,Standard Class,213
US-2014-155544,2014-03-21,3/25/2014,Standard Class,366
US-2014-155817,2014-10-03,10/9/2014,Standard Class,036
US-2014-155894,2014-07-26,7/30/2014,Second Class,037
US-2014-156216,2014-09-13,9/17/2014,Standard Class,044
US-2014-156559,2014-08-19,8/26/2014,Standard Class,238
US-2014-157021,2014-04-01,4/6/2014,Second Class,168
US-2014-157070,2014-06-01,6/6/2014,Standard Class,152
US-2014-157231,2014-04-05,4/9/2014,Standard Class,127
US-2014-157385,2014-11-23,11/25/2014,First Class,026
US-2014-157406,2014-04-25,4/29/2014,Standard Class,015
US-2014-157847,2014-04-02,4/6/2014,Second Class,015
US-2014-158057,2014-03-22,3/26/2014,Standard Class,308
US-2014-158365,2014-04-12,4/17/2014,Standard Class,464
US-2014-158400,2014-10-25,10/28/2014,First Class,010
US-2014-158638,2014-09-17,9/21/2014,Standard Class,075
US-2014-159611,2014-12-27,1/1/2015,Second Class,178
US-2014-159618,2014-11-12,11/16/2014,Standard Class,067
US-2014-159926,2014-11-18,11/22/2014,Standard Class,012
US-2014-160444,2014-07-05,7/5/2014,Same Day,067
US-2014-160780,2014-06-21,6/21/2014,Same Day,261
US-2014-161305,2014-06-06,6/12/2014,Standard Class,037
US-2014-161613,2014-12-01,12/3/2014,Second Class,033
US-2014-163146,2014-05-16,5/20/2014,Standard Class,035
US-2014-163797,2014-04-08,4/13/2014,Standard Class,524
US-2014-164406,2014-08-15,8/19/2014,Standard Class,035
US-2014-164616,2014-08-19,8/21/2014,Second Class,048
US-2014-164644,2014-07-22,7/24/2014,Second Class,015
US-2014-164763,2014-03-17,3/21/2014,Standard Class,130
US-2014-165589,2014-02-18,2/18/2014,Same Day,339
US-2014-165659,2014-06-01,6/6/2014,Standard Class,367
US-2014-165862,2014-07-13,7/17/2014,Standard Class,014
US-2014-166310,2014-09-21,9/23/2014,First Class,211
US-2014-166828,2014-08-22,8/25/2014,First Class,586
US-2014-167262,2014-10-31,11/3/2014,Second Class,510
US-2014-167633,2014-09-30,10/5/2014,Standard Class,252
US-2014-167738,2014-12-24,12/29/2014,Standard Class,063
US-2014-168501,2014-11-21,11/27/2014,Standard Class,078
US-2014-169390,2014-02-07,2/10/2014,Second Class,024
US-2014-169789,2014-12-30,1/4/2015,Standard Class,052
US-2015-100069,2015-06-29,7/3/2015,Standard Class,199
US-2015-100377,2015-08-28,9/1/2015,Standard Class,037
US-2015-100531,2015-09-27,9/29/2015,First Class,027
US-2015-101399,2015-01-17,1/24/2015,Standard Class,139
US-2015-101511,2015-11-21,11/23/2015,Second Class,056
US-2015-103471,2015-12-24,12/28/2015,Standard Class,098
US-2015-103996,2015-03-29,3/31/2015,Second Class,189
US-2015-104185,2015-09-03,9/8/2015,Second Class,030
US-2015-104430,2015-10-22,10/26/2015,Standard Class,051
US-2015-105676,2015-12-01,12/2/2015,Same Day,067
US-2015-106495,2015-06-15,6/17/2015,First Class,086
US-2015-106873,2015-09-24,9/29/2015,Second Class,510
US-2015-107349,2015-07-13,7/15/2015,First Class,015
US-2015-107944,2015-03-23,3/25/2015,First Class,142
US-2015-108966,2015-10-11,10/18/2015,Standard Class,003
US-2015-109015,2015-09-06,9/12/2015,Standard Class,165
US-2015-110163,2015-11-01,11/4/2015,First Class,161
US-2015-110261,2015-12-19,12/23/2015,Second Class,572
US-2015-110569,2015-05-23,5/30/2015,Standard Class,052
US-2015-111927,2015-11-14,11/19/2015,Standard Class,022
US-2015-112508,2015-03-24,3/30/2015,Standard Class,250
US-2015-113327,2015-05-26,5/29/2015,Second Class,223
US-2015-113593,2015-04-18,4/20/2015,First Class,561
US-2015-114741,2015-12-06,12/10/2015,Standard Class,284
US-2015-114839,2015-04-26,4/30/2015,Standard Class,067
US-2015-115238,2015-04-30,5/4/2015,Standard Class,129
US-2015-115343,2015-09-22,9/25/2015,First Class,106
US-2015-116981,2015-03-26,3/28/2015,Second Class,030
US-2015-117184,2015-05-17,5/21/2015,Standard Class,015
US-2015-117492,2015-08-07,8/9/2015,First Class,309
US-2015-118766,2015-10-15,10/22/2015,Standard Class,163
US-2015-118906,2015-03-10,3/10/2015,Same Day,235
US-2015-118983,2015-11-22,11/26/2015,Standard Class,007
US-2015-119312,2015-10-02,10/7/2015,Second Class,063
US-2015-120161,2015-12-18,12/23/2015,Standard Class,158
US-2015-120502,2015-04-13,4/19/2015,Standard Class,002
US-2015-120572,2015-12-11,12/15/2015,Standard Class,134
US-2015-120712,2015-12-20,12/24/2015,Standard Class,111
US-2015-120957,2015-12-07,12/7/2015,Same Day,216
US-2015-122140,2015-04-02,4/7/2015,Standard Class,078
US-2015-122784,2015-07-20,7/27/2015,Standard Class,419
US-2015-122910,2015-05-12,5/16/2015,Standard Class,128
US-2015-123218,2015-12-20,12/25/2015,Standard Class,037
US-2015-123918,2015-10-15,10/15/2015,Same Day,163
US-2015-123960,2015-06-11,6/16/2015,Standard Class,069
US-2015-124219,2015-08-07,8/8/2015,First Class,526
US-2015-125374,2015-03-23,3/29/2015,Standard Class,015
US-2015-126214,2015-12-21,12/24/2015,Second Class,006
US-2015-126235,2015-10-15,10/15/2015,Same Day,504
US-2015-126753,2015-08-16,8/20/2015,Standard Class,064
US-2015-126977,2015-09-17,9/23/2015,Standard Class,046
US-2015-127040,2015-12-06,12/10/2015,Standard Class,030
US-2015-128090,2015-08-16,8/22/2015,Standard Class,052
US-2015-128587,2015-12-24,12/30/2015,Standard Class,335
US-2015-129007,2015-09-13,9/15/2015,First Class,159
US-2015-129553,2015-07-27,8/2/2015,Standard Class,176
US-2015-129637,2015-12-17,12/22/2015,Standard Class,051
US-2015-130491,2015-02-08,2/11/2015,First Class,592
US-2015-130512,2015-08-21,8/25/2015,Standard Class,285
US-2015-130519,2015-09-15,9/15/2015,Same Day,250
US-2015-131359,2015-10-30,11/2/2015,Second Class,077
US-2015-131842,2015-12-05,12/8/2015,First Class,396
US-2015-132836,2015-06-01,6/5/2015,Standard Class,084
US-2015-134026,2015-04-26,5/2/2015,Standard Class,032
US-2015-134271,2015-04-18,4/23/2015,Second Class,024
US-2015-134558,2015-12-19,12/24/2015,Second Class,356
US-2015-136259,2015-11-05,11/8/2015,First Class,347
US-2015-136427,2015-06-20,6/23/2015,First Class,043
US-2015-136476,2015-04-05,4/10/2015,Standard Class,049
US-2015-136749,2015-12-25,12/27/2015,Second Class,113
US-2015-136987,2015-04-11,4/14/2015,Second Class,026
US-2015-137008,2015-10-02,10/8/2015,Standard Class,101
US-2015-137533,2015-12-18,12/18/2015,Same Day,178
US-2015-137960,2015-12-18,12/18/2015,Same Day,046
US-2015-138093,2015-12-10,12/16/2015,Standard Class,309
US-2015-138121,2015-12-17,12/17/2015,Same Day,186
US-2015-138303,2015-09-03,9/7/2015,Standard Class,064
US-2015-138716,2015-09-17,9/20/2015,First Class,060
US-2015-138919,2015-09-17,9/21/2015,Standard Class,046
US-2015-139675,2015-03-13,3/18/2015,Second Class,550
US-2015-139759,2015-08-25,8/30/2015,Standard Class,063
US-2015-140200,2015-07-26,7/28/2015,First Class,155
US-2015-140851,2015-07-13,7/15/2015,Second Class,258
US-2015-141453,2015-11-30,12/3/2015,Second Class,111
US-2015-141684,2015-06-29,7/4/2015,Standard Class,165
US-2015-142020,2015-06-04,6/8/2015,Second Class,024
US-2015-142811,2015-04-02,4/7/2015,Standard Class,155
US-2015-144771,2015-10-02,10/4/2015,First Class,589
US-2015-145121,2015-10-02,10/6/2015,Standard Class,265
US-2015-145422,2015-12-03,12/7/2015,Standard Class,095
US-2015-145436,2015-02-28,3/4/2015,Standard Class,085
US-2015-146745,2015-09-03,9/8/2015,Standard Class,095
US-2015-147242,2015-09-10,9/14/2015,Standard Class,443
US-2015-147662,2015-02-14,2/19/2015,Standard Class,076
US-2015-147739,2015-12-25,12/29/2015,Standard Class,012
US-2015-148817,2015-12-01,12/7/2015,Standard Class,338
US-2015-149629,2015-07-17,7/20/2015,Second Class,455
US-2015-149692,2015-12-06,12/12/2015,Standard Class,111
US-2015-150161,2015-07-25,7/29/2015,Standard Class,106
US-2015-150231,2015-03-16,3/20/2015,Second Class,030
US-2015-150630,2015-09-17,9/21/2015,Standard Class,012
US-2015-151407,2015-11-08,11/12/2015,Standard Class,446
US-2015-151435,2015-09-06,9/9/2015,Second Class,300
US-2015-152128,2015-05-25,5/27/2015,Second Class,478
US-2015-153283,2015-11-12,11/18/2015,Standard Class,046
US-2015-153374,2015-02-09,2/13/2015,Second Class,068
US-2015-153500,2015-07-03,7/5/2015,First Class,064
US-2015-154389,2015-11-27,12/3/2015,Standard Class,012
US-2015-155369,2015-04-19,4/25/2015,Standard Class,297
US-2015-156496,2015-08-10,8/16/2015,Standard Class,314
US-2015-156797,2015-08-11,8/15/2015,Standard Class,046
US-2015-156867,2015-11-13,11/17/2015,Standard Class,043
US-2015-157014,2015-10-03,10/6/2015,Second Class,048
US-2015-157154,2015-01-10,1/15/2015,Standard Class,165
US-2015-158589,2015-11-20,11/24/2015,Standard Class,010
US-2015-158911,2015-07-05,7/11/2015,Standard Class,044
US-2015-159499,2015-11-21,11/23/2015,Second Class,052
US-2015-159513,2015-04-02,4/9/2015,Standard Class,014
US-2015-159982,2015-11-28,12/4/2015,Standard Class,037
US-2015-160150,2015-07-19,7/20/2015,First Class,052
US-2015-160563,2015-10-20,10/24/2015,Standard Class,010
US-2015-160857,2015-05-08,5/15/2015,Standard Class,024
US-2015-161347,2015-09-13,9/19/2015,Standard Class,075
US-2015-161466,2015-09-24,9/27/2015,Second Class,075
US-2015-161991,2015-09-26,9/28/2015,Second Class,033
US-2015-163279,2015-03-22,3/26/2015,Standard Class,089
US-2015-163433,2015-04-18,4/22/2015,Second Class,479
US-2015-163685,2015-06-01,6/5/2015,Standard Class,066
US-2015-163783,2015-12-27,1/1/2016,Standard Class,027
US-2015-163825,2015-06-16,6/19/2015,First Class,030
US-2015-164175,2015-04-30,5/5/2015,Standard Class,027
US-2015-164238,2015-08-16,8/20/2015,Standard Class,075
US-2015-164308,2015-09-24,9/27/2015,First Class,474
US-2015-164357,2015-11-25,11/29/2015,Standard Class,125
US-2015-164448,2015-10-31,11/4/2015,Second Class,206
US-2015-164966,2015-07-30,8/1/2015,First Class,088
US-2015-165449,2015-11-22,11/26/2015,Standard Class,407
US-2015-165512,2015-05-24,5/26/2015,Second Class,018
US-2015-165743,2015-11-20,11/23/2015,Second Class,043
US-2015-166520,2015-07-16,7/19/2015,First Class,046
US-2015-167220,2015-12-12,12/16/2015,Standard Class,111
US-2015-168704,2015-04-13,4/17/2015,Standard Class,144
US-2015-168732,2015-12-10,12/16/2015,Standard Class,237
US-2015-168914,2015-05-21,5/27/2015,Standard Class,529
US-2015-168935,2015-11-27,12/2/2015,Standard Class,119
US-2016-100405,2016-08-26,8/28/2016,Second Class,063
US-2016-100419,2016-12-16,12/20/2016,Second Class,027
US-2016-100461,2016-01-08,1/12/2016,Standard Class,057
US-2016-100566,2016-09-03,9/9/2016,Standard Class,174
US-2016-100720,2016-07-16,7/21/2016,Standard Class,075
US-2016-100839,2016-10-13,10/17/2016,Standard Class,043
US-2016-101196,2016-05-12,5/17/2016,Standard Class,012
US-2016-101497,2016-09-29,10/1/2016,Second Class,142
US-2016-101616,2016-09-03,9/6/2016,First Class,069
US-2016-102141,2016-08-26,8/31/2016,Standard Class,024
US-2016-102232,2016-08-05,8/11/2016,Standard Class,365
US-2016-102239,2016-05-05,5/6/2016,First Class,321
US-2016-103646,2016-04-21,4/26/2016,Standard Class,037
US-2016-103674,2016-12-06,12/10/2016,Standard Class,004
US-2016-104794,2016-12-16,12/19/2016,First Class,030
US-2016-104815,2016-09-03,9/7/2016,Standard Class,027
US-2016-105452,2016-07-28,8/1/2016,Standard Class,090
US-2016-105578,2016-05-30,6/4/2016,Standard Class,148
US-2016-106313,2016-08-22,8/26/2016,Standard Class,060
US-2016-106600,2016-04-08,4/11/2016,First Class,113
US-2016-106677,2016-11-05,11/10/2016,Standard Class,064
US-2016-107440,2016-04-16,4/20/2016,Standard Class,101
US-2016-108098,2016-10-14,10/18/2016,Standard Class,061
US-2016-108455,2016-12-02,12/8/2016,Standard Class,035
US-2016-108497,2016-06-14,6/14/2016,Same Day,002
US-2016-108504,2016-02-05,2/5/2016,Same Day,270
US-2016-108637,2016-03-13,3/18/2016,Standard Class,181
US-2016-108777,2016-12-12,12/12/2016,Same Day,204
US-2016-109260,2016-09-26,10/1/2016,Standard Class,395
US-2016-110156,2016-11-19,11/24/2016,Standard Class,017
US-2016-110170,2016-09-27,10/3/2016,Standard Class,144
US-2016-111290,2016-07-22,7/26/2016,Standard Class,021
US-2016-111528,2016-12-30,12/30/2016,Same Day,004
US-2016-111563,2016-11-04,11/8/2016,Standard Class,017
US-2016-112396,2016-02-09,2/13/2016,Standard Class,095
US-2016-112970,2016-11-14,11/15/2016,First Class,014
US-2016-112977,2016-03-10,3/16/2016,Standard Class,256
US-2016-113509,2016-03-15,3/19/2016,Standard Class,106
US-2016-113649,2016-08-09,8/12/2016,First Class,307
US-2016-113677,2016-11-13,11/19/2016,Standard Class,165
